Test ID ,First Layer Neurons ,Second Layer Neurons ,Learning Rate ,Activation Function ,Accuracy           ,Precision          ,Recall             ,F1-Score
     31 ,                 10 ,                   6 ,        0.03  ,relu                ,88.21014068216662  ,90.86061585983398  ,89.73411298887888  ,89.06875670353378
     32 ,                 10 ,                   6 ,        0.03  ,tanh                ,86.6526243444129   ,89.2429911745225   ,88.3573959600815   ,87.50779061030049
     33 ,                 10 ,                   6 ,        0.003 ,logistic            ,88.45256629777923  ,91.3005268763602   ,90.06941883139203  ,89.42453103091933
     34 ,                 10 ,                   6 ,        0.003 ,relu                ,88.73153539819667  ,91.44546219637941  ,90.27389889031895  ,89.68915048132841
     35 ,                 10 ,                   6 ,        0.003 ,tanh                ,88.96656492321767  ,91.74468288441837  ,90.65628645386221  ,90.03034104571844
     36 ,                 10 ,                   7 ,        0.3   ,logistic            ,85.4838100601937   ,89.45796691168448  ,87.52018237889247  ,86.79691717738865
     37 ,                 10 ,                   7 ,        0.3   ,relu                ,59.35933995151272  ,45.182792255033    ,50.81562284054304  ,44.20356445003783
     38 ,                 10 ,                   7 ,        0.3   ,tanh                ,84.61723747654668  ,85.2898718400678   ,83.90964753976837  ,82.89320433903816
     39 ,                 10 ,                   7 ,        0.03  ,logistic            ,86.95403526602729  ,90.17945574668035  ,88.59306665763492  ,87.9014056202432
     40 ,                 10 ,                   7 ,        0.03  ,relu                ,87.80594514053652  ,90.5962266656261   ,89.55291581731221  ,88.79362569779784
     41 ,                 10 ,                   7 ,        0.03  ,tanh                ,85.97668316356311  ,89.35148267865473  ,88.10285868945513  ,86.98931185520414
     42 ,                 10 ,                   7 ,        0.003 ,logistic            ,88.59210479467352  ,91.1265840869236   ,90.13522964676488  ,89.525985054934
     43 ,                 10 ,                   7 ,        0.003 ,relu                ,88.52587984346829  ,91.27329658572124  ,90.24544234212635  ,89.53756388656105
     44 ,                 10 ,                   7 ,        0.003 ,tanh                ,88.76826769640101  ,91.4593770433462   ,90.32098357079936  ,89.7799085054916
     45 ,                 10 ,                   8 ,        0.3   ,logistic            ,86.10897662058541  ,88.58942384439035  ,87.86162450480413  ,87.20209247301311
     46 ,                 10 ,                   8 ,        0.3   ,relu                ,52.29597633251012  ,38.83808997729531  ,44.86403818259714  ,37.164006643994554
     47 ,                 10 ,                   8 ,        0.3   ,tanh                ,85.13169464881247  ,87.10195976102091  ,85.21614422855788  ,84.902232832605
     48 ,                 10 ,                   8 ,        0.03  ,logistic            ,86.57180142009257  ,89.94110081435657  ,88.55729490490752  ,87.82230821330327
     49 ,                 10 ,                   8 ,        0.03  ,relu                ,88.01160069526489  ,90.52694335438784  ,89.34073709276576  ,88.77659719742768
     50 ,                 10 ,                   8 ,        0.03  ,tanh                ,86.82897066487133  ,89.86349702140885  ,88.26269640934147  ,87.75755977976297
     51 ,                 10 ,                   8 ,        0.003 ,logistic            ,88.40112273842009  ,91.12518976952094  ,90.04898062490531  ,89.38798088365368
     52 ,                 10 ,                   8 ,        0.003 ,relu                ,88.5330871206604   ,91.45413091881913  ,90.29948031708727  ,89.63527661742091
     53 ,                 10 ,                   8 ,        0.003 ,tanh                ,88.42280391135048  ,91.02269498770652  ,90.16804120107969  ,89.4447261363364
     54 ,                 10 ,                   9 ,        0.3   ,logistic            ,85.35939821393313  ,89.03504901433774  ,87.5433405425864   ,86.78494930030062
     55 ,                 10 ,                   9 ,        0.3   ,relu                ,59.11336464398964  ,43.65195869890939  ,51.49907763059911  ,43.60375951329419
     56 ,                 10 ,                   9 ,        0.3   ,tanh                ,83.16179905722771  ,85.45247769820345  ,83.5651012967597   ,82.41072595354646
     57 ,                 10 ,                   9 ,        0.03  ,logistic            ,87.7028206564017   ,90.8036448725356   ,89.52066629917816  ,88.71467980763839
