Experiment,missing_values,mv_percentage,imputer_method,outlier_method,normalization_method,classification_method,knn_neighbors,mlp_activation,mlp_first_layer,mlp_second_layer,mlp_max_iter,mlp_learning_rate,mlp_learning_rate_init,mlp_tol,accuracy,precision,recall,f1
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9311598213717346,0.9435231962432074,0.9408117060410026,0.9420014750399105
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9319671335212835,0.9449543636797934,0.9421676417294955,0.9433909383545022
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9327756324979148,0.9458533850557638,0.9425538240196971,0.943997146317787
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.930424312260679,0.9433360844550173,0.9403491733176308,0.9416278470895015
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.931379384382003,0.9441341626478266,0.941204218115135,0.9423946103624511
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9313063405697418,0.944425446536752,0.9410985409383249,0.942567675144512
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9297631956290238,0.9422075699444076,0.9391517766244301,0.9405440108919908
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9318928489352544,0.9446778870002005,0.942224694774261,0.9431678945287107
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9298354302410015,0.9427427880971347,0.9397409181566818,0.9410769779723773
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9302773075425019,0.9428539544537647,0.9400187927321376,0.9412495598058005
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9302030229564725,0.9428783643400861,0.9408124947950223,0.9416082968281545
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9321865346914953,0.9444156036887923,0.94160418959138,0.9428738571445356
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9302032387432149,0.9424322334103336,0.9398923191266407,0.9409704421241537
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9293953871268104,0.9422049126900454,0.9395315022038323,0.9407129361102751
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9332888273177385,0.9454816845401813,0.9435197574740023,0.9443063687278539
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9317459521104483,0.9438362106091722,0.9415709565869879,0.9425280692895057
Ap-20-5-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,5,1500,adaptive,0.003,1e-05,0.9321133829858628,0.9445823839943241,0.9422340111129444,0.9432078785687412
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.931159174011508,0.9443749635353484,0.9407738829842304,0.9423581045915437
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9294679993655871,0.9419561811221218,0.9394768377357048,0.9404762284118027
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9299086358933192,0.9419736887459746,0.9397065634380377,0.940643094599283
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9323340788765281,0.9441069963453333,0.9420729395992687,0.9429384168094689
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9311585266512811,0.9433041792860101,0.9407599551908451,0.9417658771588032
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9318939278689659,0.944646403073706,0.9420167758585312,0.9431658654118047
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9321132750924915,0.9449515008752488,0.9415069818574336,0.943011296107976
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.930350621088191,0.942453445850265,0.940468695580597,0.9413035732464923
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9304969784461411,0.9423397510237214,0.939981917815817,0.9409962609302254
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9327753627644872,0.9451136943171484,0.9420050716809133,0.9433675370633612
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9318195893362509,0.9439078590278767,0.941334497104416,0.9424183001888584
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9293964660605217,0.9414562320840257,0.9383215347629404,0.9396981981240552
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9293222893678637,0.9427382979434021,0.9392938220232798,0.9407598204597043
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9302035084766427,0.9430883237128178,0.9400128914282808,0.9413765836250629
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9318936041888521,0.94402423090879,0.9408742738051419,0.9422842682434782
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9327014558052568,0.9450138704376372,0.9418447644724942,0.9432846928784032
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.929248436355319,0.9417904435821267,0.9383047666737456,0.9399251916324959
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9300572590120636,0.9430690662885854,0.9399766113243306,0.9412465145926883
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.932039907600117,0.9439871415659397,0.9407644320012398,0.9421105161018467
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9319670256279127,0.9438928978222977,0.9409179632392831,0.9421818425700096
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9316000802726683,0.9442939198819242,0.9406907949361061,0.9422954083274935
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9291753925430577,0.9418968893245818,0.9390215770485325,0.9402392870302043
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9306441989510607,0.9430497121642578,0.9406480923421103,0.9417229827398561
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9318202906431632,0.9443205031744458,0.9407753787297443,0.9422954302782154
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9299096608803452,0.9423689238261088,0.9394483350676088,0.9406948400297562
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.932554289247023,0.9450907216745955,0.9414835320321832,0.943089133912725
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9299828665326633,0.942461364963594,0.9393759158024944,0.9406905609446724
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9307908799891245,0.9437056407975813,0.9406750606875726,0.9419194365752028
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9311586884913379,0.9432037645284567,0.9412613505986169,0.9420672767850087
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9293224512079202,0.941303631440148,0.9389823205401706,0.939916107360103
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9323344025566416,0.9459056576029378,0.9420200548897693,0.9437478936297303
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.932187182051722,0.9450446476455683,0.9413436265781753,0.9429886937294226
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9296160290707899,0.9416920667994233,0.9393646196399811,0.9403709186373055
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9318930647219966,0.944032592634857,0.9417129635160638,0.94268555377803
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9306434436974627,0.9432398503819591,0.9397286162399416,0.9413103118725408
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9310846736387364,0.9432911399109166,0.9399504720856928,0.9414092779258458
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9327008084450299,0.9448652666359854,0.9418578169209495,0.9431818369108129
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9329219898558652,0.9453684157510371,0.9423343192872133,0.9437130858646935
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9310855907323908,0.9432208761661899,0.9408987288440075,0.9418160062311918
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9311579332377399,0.9438354328900775,0.940066482009092,0.9417656009978369
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9309381004940439,0.9432595705965724,0.9403866919165559,0.9415865918346231
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9320396918133748,0.9445183305252414,0.9414170482413423,0.942813680181143
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9304971942328836,0.9424621221791385,0.9405339680442175,0.9413351574186206
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9320405549603438,0.9441862564336996,0.942106125033933,0.9429546983555122
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9304980573798527,0.9424188113591155,0.9403403264397754,0.9412124838045287
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.930865757988695,0.9431527603874652,0.941059854812748,0.9419266613336529
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9322615745311224,0.9443738909524491,0.9420915039587305,0.9430795570936151
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9310108745728772,0.9430667154693898,0.9401062848704648,0.9413522295275832
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9320396378666892,0.94434455453097,0.9414674419220024,0.9426186368779431
Ap-20-10-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,10,1500,adaptive,0.003,1e-05,0.9315261733134378,0.9446311204538915,0.9413181227994214,0.9428424064328595
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9331422002263604,0.9457116589176376,0.9433171969707891,0.9443038370406768
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.934024498268851,0.9461398085614547,0.943066404849201,0.9443630842453856
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9336556108329261,0.9459678119579346,0.9438184877058046,0.9446412058399026
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9314527518743777,0.943926277673711,0.9414112293106761,0.9424871334214597
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9324083095158718,0.9449812918578127,0.9416260390467146,0.9430860447845729
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9312321099303981,0.943276389075075,0.9411019593453288,0.9420480468624228
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9316723688313315,0.9438480017198838,0.9409989426013544,0.9423020818204444
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9311585805979666,0.9433481530211527,0.940338695603887,0.9416496463494077
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9311590661181366,0.9443407799087696,0.9401424455209337,0.9419925023938808
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9324801125543649,0.9448966318409147,0.9422074055460972,0.94326544749337
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9339498900027083,0.9461247916229448,0.9434659280857023,0.9445701113843812
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9294689704059274,0.9417958855427292,0.9394860312641301,0.9404689910925983
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9317462757905618,0.9437226877905894,0.9408857062971523,0.9421720199919955
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9307915812960369,0.9424613912511628,0.9409132393784189,0.9415346363371428
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9304242043673078,0.9426384788052025,0.9401331373175136,0.9411589550054362
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9304974100196258,0.9431057269484162,0.9402482034190314,0.9414645403248365
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9295422839516163,0.9424231527214891,0.9399694666354221,0.9409984108603341
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9300559642916099,0.9417883466341074,0.939577173812147,0.9404234539749792
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9313053155827159,0.9433693756678514,0.9408216758112236,0.9419176398733556
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9305712090854851,0.9429373859608431,0.9403597675159407,0.9414501317435411
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.93262787252614,0.9450501468893636,0.9419924616383023,0.943254462989449
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9321876675718922,0.9446852698192127,0.9420599764403841,0.9432425688433614
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9315992171256988,0.9436649543753164,0.9410973392616574,0.9421555240777397
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9317464376306184,0.944407737403092,0.9411353500684617,0.9425807329716474
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9291751767563152,0.9422890666297704,0.9388669300101959,0.9403095767951968
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9313055853161437,0.9434326186637587,0.9415805769211367,0.9422921435412203
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9310856986257621,0.9433313535355934,0.9402250325741246,0.9415405785308361
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9328485684168049,0.9451481651094408,0.9421888507927283,0.9434266527057609
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9296155974973054,0.9417990035114464,0.9395024686905747,0.9404875675589054
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9302770917557595,0.942686237413324,0.9398670912360514,0.9410698580257039
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9318202366964776,0.9440462837671486,0.9414950122274476,0.9425254297759535
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9304236109537667,0.9429506092692757,0.9403683142166486,0.9414910772434221
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9332156216654205,0.9454085820713651,0.9424972689647637,0.9437940532538528
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.931599109232328,0.944141837097108,0.9417804431435612,0.9427782450453532
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.932334564396698,0.9440171587257421,0.9421588587527923,0.9429564225079121
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9308645172149268,0.9428345643386107,0.9408079043718327,0.9416371748149324
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9327007005516588,0.945161442927267,0.9421396569954211,0.9435117425707757
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9305712090854851,0.9421568865572821,0.9397254321713101,0.9407026132139806
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9315262812068088,0.9441084115407087,0.9407226571147657,0.9420977256096389
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9302771996491307,0.9425503718749519,0.9391032781830857,0.9405547076021321
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9305705077785726,0.9428937612413029,0.9406181325302256,0.9415071274499176
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9304971942328836,0.9430310657055087,0.9398494315673374,0.941164943892006
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9304971942328836,0.9429181886810193,0.9399845304893848,0.941203355517275
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9315996486991833,0.943989287538512,0.9410416730200538,0.94231099104564
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9322605495440964,0.9437690646765324,0.9413944377115347,0.9424241533035783
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.931158796384709,0.9443364317161395,0.9403539447889268,0.9421056717041058
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9310113061463617,0.9440506437377401,0.941072958858894,0.9423222952267581
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9312318401969701,0.9432631471513909,0.9398943065487664,0.9413546666709507
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9324066911153045,0.9453122611405425,0.9418949638344725,0.9433141649288359
Ap-20-15-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,15,1500,adaptive,0.003,1e-05,0.9306443068444317,0.9431214540075865,0.9405719861565714,0.9415859020068792
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9307920668162069,0.9431467901505359,0.9407544358292524,0.941744505978717
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9318927949885687,0.9442861029818314,0.942213540341464,0.9430859425708272
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9327015097519423,0.944631185465439,0.942496458432626,0.9433675662768893
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9306440910576896,0.9432963653628847,0.9408263499675906,0.941834797669159
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9302039939968129,0.9422754088901287,0.9396411577308743,0.9408306747335065
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9325536418867962,0.944510896103562,0.9417503754580915,0.9429517895715176
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9316729622448726,0.944023568787275,0.9409353947927359,0.9422142718047002
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9321133829858628,0.9445575785225,0.9412184960190002,0.9427145285003571
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9303502974080777,0.9428258631309042,0.9406102551174291,0.9414866694767442
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9331431712667004,0.9453071499705225,0.9426393746532217,0.9437763471681959
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9343177524516072,0.9474573797368017,0.943796356159899,0.9454119892834374
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9290273628378545,0.9409080561566366,0.9391963563983214,0.9398735341652568
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9307916352427222,0.9435336874112068,0.940458542287806,0.9417469649547506
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9327749311910027,0.9451271183255459,0.9427347620339377,0.943735544365477
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9326280343661966,0.944602816096898,0.9416725205612522,0.9429208633430488
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9335094153150324,0.9459258151976593,0.9430115384526149,0.9442033239139087
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9311586884913379,0.9441256408241838,0.9412488854247497,0.9424666993390233
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9319666480011135,0.944030535213219,0.9408196067707527,0.9421874829467228
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9329950876148121,0.9457397190762545,0.942822858664044,0.9440712484940805
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9318201827497921,0.9434750789837875,0.9411107500777822,0.94203713043074
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9307914194559801,0.9427541190663236,0.9396189050450167,0.9408500824482757
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9310853749456488,0.9436545323924221,0.9407915759423133,0.9420286261031133
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9322606574374678,0.9447337440354007,0.9417948721707651,0.9430755404960609
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9316726925114448,0.9440263422469661,0.9413688075482041,0.9424933294885598
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9307913655092946,0.9433139842104741,0.939660981812813,0.9412021744521004
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9319660006408865,0.9435119610935049,0.9412248968331933,0.9421485740578113
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.931893604188852,0.9438949447242251,0.9414952871601138,0.9424815135918715
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9318190498693951,0.9441180501631065,0.9417962627580667,0.9427770277567777
Ap-20-20-1500-0.003,True,5,il,mad,zscore,mlp,10,logistic,20,20,1500,adaptive,0.003,1e-05,0.9310848894254786,0.9430889884596644,0.9399202103021421,0.9412794046514629
